source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Finding:finding_gray_cv_pos_corr_size,Document:regolith_p13_chunk,REPORTED_IN:2130776e926e11b6,REPORTED_IN,The gray-value variation correlation with size is reported in this document chunk.,coeffi- cients of variation of particle-wise gray values are strongly positively correlated to particle sizes,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_larger_particles_mixture,Paper:regolith,REPORTED_IN:983c82ae351b93c9,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_larger_particles_mixture,Variable:particle_volume,SUPPORTS:a02769ca09481b96,SUPPORTS,The interpretation links larger particle size (volume) with mixed-material composition likelihood.,This might indicate that larger particles are more likely to be composed of a mixture of different materials,0.65,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Limitation:limitation_measurement_techniques,Paper:regolith,REPORTED_IN:b01212520c792b54,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Limitation:limitation_measurement_techniques,Material:lunar_regolith,LIMITED_BY:b2bffe62699b0a42,LIMITED_BY,Interpretation of differences among lunar regolith samples is limited by differing measurement/analysis techniques.,"samples have been measured and analyzed using different techniques, it is un- clear to what extent these measured differences correspond to actual differences in material",0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Limitation:limitation_beyond_scope,Paper:regolith,REPORTED_IN:ae68de052db1055d,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Limitation:limitation_beyond_scope,Finding:finding_larger_particles_mixture,LIMITED_BY:6871c2c3287e6dbe,LIMITED_BY,The chunk notes that further analysis of the observed behavior is beyond the paper’s scope.,While further analysis of this behavior lies beyond the scope of the present paper,0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_need_further_investigations,Paper:regolith,REPORTED_IN:5e2011fe24a228db,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_need_further_investigations,Application:digital_twin_regolith,SUPPORTS:37920a2092dd6566,SUPPORTS,The chunk states that uncertainties and differences corroborate development of a digital twin for regolith from different landing sites.,corroborate the need for further investigations of actual lunar regolith and the development of a digital twin for regolith from different landing sites,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_need_further_investigations,Material:regolith_simulants,EVIDENCED_BY:0c7a8cf127d013a9,EVIDENCED_BY,The stated need for further investigations is supported by huge differences between regolith simulants and lunar regolith.,the huge differences between regolith simulants and lunar regolith corroborate the need for further investigations,0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Document:regolith_pdf_p3_chunk,Paper:regolith,REPORTED_IN:08d15f9400cec857,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Document:regolith_pdf_p3_chunk,Method:xray_ct,MENTIONS:055197c614ecd87d,MENTIONS,The chunk explicitly discusses using X-ray CT for further analysis.,"For further analysis, in particular when using X-ray CT",0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:xray_ct,Paper:regolith,REPORTED_IN:96e67f964ba2a675,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:xray_ct,Concept:conical_xray_beam,USES:32f9b6e8c8e551af,USES,X-ray CT uses a conical X-ray beam that passes through the sample.,The conical X-ray beam passes through the sample,0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:xray_tomography,Paper:regolith,REPORTED_IN:532aac2b7023cf43,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:xray_tomography,Material:regolith_simulants,APPLIES_TO:adc13ea774ccc596,APPLIES_TO,X-ray tomography measurements are applied to particles of regolith simulants.,particles of the regolith simulants ... measured via X-ray tomography,0.82,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:sieving,Paper:regolith,REPORTED_IN:28ce05f7abaa7f4b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sieving,Descriptor:fraction_lt_250um,HAS_PROPERTY:34f5b438306b1da9,HAS_PROPERTY,Sieving was used to select particles smaller than 250 µm.,we chose to sieve all samples to <250μm,0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:wet_sieving,Paper:regolith,REPORTED_IN:6efab470901a1c3f,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:wet_sieving,Descriptor:fines_lt_25um,HAS_PROPERTY:4d2a7c756aba3e4d,HAS_PROPERTY,Wet sieving removed fines below 25 µm for CT measurements.,removed the fines below 25μm by wet sieving,0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:mastersizer_3000,Paper:regolith,REPORTED_IN:73ff377eb0a1fd98,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Instrument:mastersizer_3000,Method:laser_diffraction,USES:049778090697d83d,USES,The Mastersizer 3000 instrument is associated with laser diffraction measurements.,"laser diffraction (Malvern, Mastersizer 3000)",0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Dataset:table_2_psd,Paper:regolith,REPORTED_IN:9d4943a71894110b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Dataset:table_2_psd,Variable:particle_size_distribution,REPORTED_IN:e78645035c8895de,REPORTED_IN,Table 2 contains information on particle size distribution after sieving.,Table 2shows information on the particle size distri- bution after sieving,0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:particle_size_distribution,Paper:regolith,REPORTED_IN:f56a4ff591e660df,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_lt_250um,Paper:regolith,REPORTED_IN:286d3999980639c1,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fines_lt_25um,Paper:regolith,REPORTED_IN:5c1700426ab8fb68,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_25_250um,Paper:regolith,REPORTED_IN:08856b28931676f6,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_25_250um,Limitation:imaging_constraints_min_voxels,LIMITED_BY:419aaded8167afd2,LIMITED_BY,The commonly used 25–250 µm selection is a trade-off driven by imaging constraints including minimum voxel requirements.,trade-off between practical imaging constraints (like the min- imum number of voxels for a reasonable description of particle shape),0.82,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Descriptor:fraction_25_250um,Limitation:size_selection_bias,CAUSES:d360ca8e96ba3b94,CAUSES,Selecting the 25–250 µm fraction may introduce bias.,this selection may lead to bias,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Limitation:imaging_constraints_min_voxels,Paper:regolith,REPORTED_IN:828fe1fa4862a88d,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:size_selection_bias,Paper:regolith,REPORTED_IN:cfa8693b597c52ab,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:size_selection_bias,Limitation:generalization_caution,SUPPORTS:147094b1bf4c8ec5,SUPPORTS,Potential bias supports the caution against generalizing results beyond the measured size range.,caution should be taken when generalizing,0.76,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Limitation:generalization_caution,Paper:regolith,REPORTED_IN:4be95f000a92964c,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:generalization_caution,Variable:particle_size_distribution,LIMITED_BY:4dde21061539c35b,LIMITED_BY,The results are limited to only part of the full particle size distribution.,represent only part of the particle size distribution,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:xray_generation,Paper:regolith,REPORTED_IN:f3b2ab7d69909396,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_generation,Instrument:target_anode,USES:4ee5fcd64ffc21bc,USES,X-ray generation occurs when electrons travel from cathode to a target anode.,"electrons ... to a target anode (e.g., tungsten), generate X-rays",0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:xray_generation,Concept:xray_interaction_bulb,CAUSES:b7dfd7e5e9643a35,CAUSES,The interaction within the target creates a bulb-shaped volume.,interaction within the target creates a bulb-shaped volume,0.8,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:target_anode,Paper:regolith,REPORTED_IN:61679dcdde931121,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Instrument:target_anode,Material:tungsten,HAS_PROPERTY:78e05809457f76bc,HAS_PROPERTY,Tungsten is given as an example target anode material.,"a target anode (e.g., tungsten)",0.75,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:target_anode,Concept:characteristic_xrays,MENTIONS:61007120849db6e5,MENTIONS,Characteristic X-rays are determined by the target material.,"characteristic X-rays, determined by the target material",0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Material:tungsten,Paper:regolith,REPORTED_IN:682e0a75a48caf09,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_interaction_bulb,Paper:regolith,REPORTED_IN:3832effd90ceba5b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_interaction_bulb,Concept:characteristic_xrays,CAUSES:8718466326447d5f,CAUSES,The X-ray interaction produces characteristic X-rays.,producing two types of X-rays. One of them are characteristic X-rays,0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:xray_interaction_bulb,Concept:bremsstrahlung,CAUSES:f26aeaa974e79ae0,CAUSES,The X-ray interaction produces bremsstrahlung as the other type of X-rays.,The oth- er one is bremsstrahlung,0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:characteristic_xrays,Paper:regolith,REPORTED_IN:3bafdf0f4f4eafaf,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:characteristic_xrays,Application:chemical_analysis,APPLIES_TO:a576d0444d1ab609,APPLIES_TO,Characteristic X-rays are primarily useful for chemical analysis.,primarily useful for chemical analysis,0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:bremsstrahlung,Paper:regolith,REPORTED_IN:1b772abe1f26ddce,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:bremsstrahlung,Variable:integral_spectrum,CAUSES:e0dcd2b786ef2d6f,CAUSES,Bremsstrahlung determines the main part of the integral spectrum used for the measurements.,determines the main part of the integral spectrum used for the measure- ments,0.82,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:filtering,Paper:regolith,REPORTED_IN:57e29151e842545b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:filtering,Concept:bremsstrahlung,INFLUENCES:2f3e3a9d7a6b812f,INFLUENCES,Filtering influences the continuous bremsstrahlung spectrum.,"bremsstrahlung, a continuous spectrum influenced by filtering",0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:electron_acceleration_voltage,Paper:regolith,REPORTED_IN:2e74686601882929,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:electron_acceleration_voltage,Concept:bremsstrahlung,INFLUENCES:56bfe542ae41a00d,INFLUENCES,Electron acceleration voltage influences the bremsstrahlung spectrum.,influenced by ... electron acceleration voltage,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:integral_spectrum,Paper:regolith,REPORTED_IN:90881140390b6f2f,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:interaction_bulb_stability,Paper:regolith,REPORTED_IN:a3b1f6a882e93803,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:interaction_bulb_stability,Finding:sharp_reproducible_imaging,CAUSES:3cd305afc42948eb,CAUSES,Stability of the X-ray interaction bulb is critical for sharp and reproducible imaging.,the stability of the X-ray interaction bulb is critical for sharp and reproducible imaging,0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Finding:sharp_reproducible_imaging,Paper:regolith,REPORTED_IN:e6d1a66cb025c83b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:conical_xray_beam,Paper:regolith,REPORTED_IN:3edcb2462a24c32f,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:conical_xray_beam,Instrument:flat_panel_detector,USES:8df25b316b6cac81,USES,The conical X-ray beam projects onto a 2D flat panel detector.,projecting onto a 2D flat panel de- tector,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:flat_panel_detector,Paper:regolith,REPORTED_IN:f61c24c1396cad36,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sample_rotation,Paper:regolith,REPORTED_IN:18d601386cfac636,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sample_rotation,Dataset:projection_images_2d,CAUSES:95981e2ec69610f2,CAUSES,"Each rotational step produces a projection image, forming a series of 2D projection images.","Each rotational step produces a projection image, forming a series of 2D projection images",0.88,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Dataset:projection_images_2d,Paper:regolith,REPORTED_IN:820c644109edc684,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Dataset:tomogram_3d,Paper:regolith,REPORTED_IN:24a8f3e825952714,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:fbp,Paper:regolith,REPORTED_IN:7a056a4a78157950,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:fbp,Dataset:projection_images_2d,USES:1f5c6b0b0fd33d1a,USES,Filtered back projection processes the series of 2D projection images.,processed into a 3D tomogram using reconstruction algorithms such as filtered back projection (FBP),0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:fbp,Dataset:tomogram_3d,CAUSES:7c8e7db072f2b813,CAUSES,Filtered back projection is used to produce a 3D tomogram from projection images.,processed into a 3D tomogram using reconstruction algorithms such as filtered back projection (FBP),0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:fbp,Document:buzug_2008,MENTIONS:f10db91aab1d9761,MENTIONS,The chunk cites Buzug (2008) for more details related to reconstruction algorithms such as FBP.,"For more details, we refer e.g., to (Buzug, 2008).",0.74,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Application:chemical_analysis,Paper:regolith,REPORTED_IN:add6016c24c08cb6,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
